0,610501
0,561661
0,586081
0,586081
0,586081
0,586081
0,586081
0,586081
0,610501
0,561661
0,586081
0,586081
0,610501
0,586081
0,610501
0,561661
0,586081
0,610501
0,561661
0,586081
0,683761
0,561661
0,586081
0,561661
0,634921
0,586081
0,586081
0,561661
0,537241
0,561661
0,586081
0,512821
0,537241
0,537241
0,561661
0,537241
0,561661
0,537241
0,537241
0,586081
0,561661
0,512821
0,586081
0,586081
0,586081
0,610501
0,537241
0,586081
0,586081
0,610501
0,586081
0,634921
0,586081
0,610501
0,634921
0,634921
0,659341
0,659341
0,659341
0,732601
0,708181
0,683761
0,708181
0,732601
0,708181
0,708181
0,708181
0,757021
0,757021
0,732601
0,757021
0,781441
0,757021
0,757021
0,805861
0,757021
0,757021
0,830281
0,830281
0,830281
0,805861
0,830281
0,879121
0,903541
0,854701
0,879121
0,830281
0,879121
0,903541
0,903541
0,952381
0,952381
0,879121
0,879121
0,952381
0,927961
0,927961
0,927961
0,976801
1,00122
0,952381
0,952381
0,952381
1,00122
1,00122
0,976801
0,952381
1,00122
0,952381
0,952381
0,976801
0,927961
0,903541
0,903541
0,927961
0,976801
0,903541
0,927961
0,952381
0,952381
0,927961
0,952381
0,927961
0,927961
0,952381
0,927961
0,927961
0,927961
0,952381
0,903541
0,879121
0,927961
0,952381
0,903541
0,952381
0,952381
0,903541
0,903541
0,903541
0,952381
0,903541
0,879121
0,879121
0,854701
0,903541
0,854701
0,854701
0,879121
0,879121
0,830281
0,781441
0,805861
0,781441
0,854701
0,830281
0,781441
0,781441
0,805861
0,830281
0,805861
0,781441
0,805861
0,757021
0,781441
0,805861
0,805861
0,757021
0,757021
0,805861
0,757021
0,732601
0,732601
0,732601
0,757021
0,781441
0,757021
0,732601
0,732601
0,732601
0,732601
0,732601
0,683761
0,683761
0,732601
0,708181
0,708181
0,708181
0,683761
0,683761
0,683761
0,708181
0,732601
0,708181
0,708181
0,757021
0,732601
0,708181
0,732601
0,732601
0,732601
0,732601
0,683761
0,683761
0,683761
0,708181
0,708181
0,708181
0,757021
0,708181
0,732601
0,683761
0,683761
0,757021
0,683761
0,781441
0,708181
0,659341
0,683761
0,683761
0,683761
0,683761
0,683761
0,659341
0,659341
0,634921
0,659341
0,610501
0,634921
0,610501
0,683761
0,659341
0,634921
0,610501
0,610501
0,586081
0,586081
0,586081
0,586081
0,610501
0,610501
0,610501
0,561661
0,561661
0,561661
0,586081
0,586081
0,537241
0,561661
0,586081
0,537241
0,537241
0,537241
0,537241
0,537241
0,586081
0,561661
0,561661
0,561661
0,586081
0,561661
0,586081
0,586081
0,561661
0,610501
0,610501
0,634921
0,586081
0,610501
0,610501
0,634921
0,634921
0,610501
0,659341
0,683761
0,659341
0,634921
0,659341
0,683761
0,708181
0,732601
0,708181
0,732601
0,757021
0,708181
0,732601
0,732601
0,732601
0,732601
0,781441
0,757021
0,781441
0,757021
0,805861
0,854701
0,854701
0,805861
0,830281
0,879121
0,879121
0,927961
0,903541
0,879121
0,927961
0,927961
0,927961
0,952381
0,976801
0,927961
0,952381
0,976801
0,927961
0,952381
0,976801
1,00122
1,00122
0,976801
1,00122
0,976801
1,00122
0,976801
0,976801
0,976801
1,02564
1,05006
01,01,989
1,00122
1,05006
1,00122
1,07448
1,00122
1,05006
1,02564
1,02564
0,976801
1,00122
0,976801
1,00122
1,00122
1,07448
1,00122
0,976801
1,00122
1,00122
1,07448
1,00122
1,02564
1,00122
0,976801
1,00122
0,952381
1,00122
0,952381
0,927961
0,927961
0,927961
0,927961
0,927961
0,927961
0,879121
0,903541
0,879121
0,903541
0,854701
0,854701
0,879121
0,903541
0,854701
0,879121
0,903541
0,854701
0,854701
0,830281
0,830281
0,805861
0,830281
0,854701
0,805861
0,830281
0,830281
0,805861
0,805861
0,830281
0,805861
0,854701
0,805861
0,781441
0,781441
0,781441
0,757021
0,830281
0,781441
0,732601
0,805861
0,757021
0,757021
0,781441
0,732601
0,708181
0,757021
0,757021
0,757021
0,708181
0,732601
0,732601
0,757021
0,757021
0,708181
0,708181
0,732601
0,708181
0,683761
0,708181
0,708181
0,708181
0,757021
0,708181
0,732601
0,683761
0,708181
0,683761
0,683761
0,683761
0,683761
0,683761
0,683761
0,732601
0,634921
0,634921
0,634921
0,683761
0,683761
0,659341
0,634921
0,659341
0,659341
0,634921
0,634921
0,659341
0,610501
0,659341
0,683761
0,634921
0,634921
0,659341
0,610501
0,610501
0,610501
0,610501
0,610501
0,634921
0,659341
0,586081
0,610501
0,610501
0,659341
0,610501
0,634921
0,586081
0,586081
0,610501
0,610501
0,634921
0,586081
0,634921
0,634921
0,634921
0,683761
0,634921
0,610501
0,634921
0,634921
0,610501
0,610501
0,683761
0,659341
0,659341
0,659341
0,683761
0,683761
0,683761
0,659341
0,683761
0,659341
0,732601
0,757021
0,683761
0,683761
0,708181
0,757021
0,732601
0,757021
0,757021
0,732601
0,781441
0,757021
0,805861
0,805861
0,757021
0,757021
0,781441
0,805861
0,830281
0,903541
0,854701
0,879121
0,903541
0,854701
0,830281
0,903541
0,927961
0,903541
0,927961
0,879121
0,879121
0,927961
0,927961
0,927961
0,952381
0,976801
0,952381
0,927961
0,976801
0,952381
0,952381
0,952381
1,02564
1,00122
1,00122
0,976801
1,00122
1,00122
1,00122
0,952381
0,952381
1,02564
0,952381
1,00122
0,976801
1,02564
1,05006
0,976801
0,976801
0,976801
0,952381
0,952381
0,976801
0,976801
1,00122
1,00122
0,952381
1,02564
0,952381
0,927961
0,952381
0,976801
0,952381
0,952381
0,976801
0,976801
0,976801
0,927961
0,952381
0,903541
0,927961
0,927961
0,927961
0,903541
0,879121
0,903541
0,903541
0,879121
0,879121
0,854701
0,830281
0,854701
0,879121
0,830281
0,830281
0,830281
0,830281
0,830281
0,830281
0,830281
0,805861
0,805861
0,805861
0,781441
0,830281
0,805861
0,757021
0,805861
0,805861
0,830281
0,757021
0,781441
0,781441
0,757021
0,781441
0,830281
0,781441
0,781441
0,781441
0,781441
0,805861
0,757021
0,781441
0,781441
0,757021
0,781441
0,757021
0,732601
0,757021
0,708181
0,732601
0,732601
0,732601
0,732601
0,683761
0,732601
0,757021
0,732601
0,757021
0,732601
0,732601
0,781441
